"SITEID","Date","LATITUDE","LONGITUDE","STATE","EASTING","NORTHING","UTMZONE","DUPLICATE.CODE","DUPLICATE.SITEID","SAMPLEID","GRAIN.SIZE","DEPTH","Type","Ag.AR","Al.AR","As.AR","Au.AR","B.AR","Ba.AR","Be.AR","Bi.AR","Ca.AR","Cd.AR","Ce.AR","Co.AR","Cr.AR","Cs.AR","Cu.AR","Dy.AR","Er.AR","Eu.AR","Fe.AR","Ga.AR","Gd.AR","Ge.AR","Hf.AR","Hg.AR","Ho.AR","In.AR","K.AR","La.AR","Li.AR","Lu.AR","Mg.AR","Mn.AR","Mo.AR","Na.AR","Nb.AR","Nd.AR","Ni.AR","Pb.AR","Pr.AR","Rb.AR","Sb.AR","Sc.AR","Se.AR","Sm.AR","Sn.AR","Sr.AR","Ta.AR","Tb.AR","Te.AR","Th.AR","Tl.AR","Tm.AR","U.AR","V.AR","W.AR","Y.AR","Zn.AR","Zr.AR","Au.FA","Pd.FA","Pt.FA","Ag.ICP","As.ICP","Ba.ICP","Be.ICP","Bi.ICP","Cd.ICP","Ce.ICP","Co.ICP","Cr.ICP","Cs.ICP","Cu.ICP","Dy.ICP","Er.ICP","Eu.ICP","Ga.ICP","Gd.ICP","Ge.ICP","Hf.ICP","Ho.ICP","La.ICP","Lu.ICP","Mo.ICP","Nb.ICP","Nd.ICP","Ni.ICP","Pb.ICP","Pr.ICP","Rb.ICP","Sb.ICP","Sc.ICP","Sm.ICP","Sn.ICP","Sr.ICP","Ta.ICP","Tb.ICP","Th.ICP","U.ICP","V.ICP","W.ICP","Y.ICP","Yb.ICP","Zn.ICP","Zr.ICP","F.ISE","Al.XRF","Ca.XRF","Cl.XRF","FeT.XRF","K.XRF","Mg.XRF","Mn.XRF","Na.XRF","P.XRF","S.XRF","Si.XRF","Ti.XRF","LOI.Cal","pH","EC"
2007190942,"14/06/08",-17.6611,123.3923,"WA",8047265.17,541608.7809,51,NA,NA,"2007190942001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.012,600,0.2,0.001,3,20.9,0.1,0.05,300,0.005,5.2,1,18.7,0.16,1.22,0.2,0.1,0.05,3500,0.67,0.3,0.05,0.05,0.02,0.05,0.01,200,2.4,0.8,0.05,50,19,0.1,30,0.05,1.85,1.5,2.21,0.6,2.6,0.04,0.05,0.02,0.4,0.26,2.1,0.025,0.05,0.1,1.3,0.01,0.05,0.2,12,0.05,1.3,0.05,0.1,0.001,NA,NA,NA,2.1,188.5,NA,0.09,NA,19.16,1.9,29.6,0.7,4.2,1.88,1.21,0.225,2.2,1.56,0.4,13.12,0.37,9.46,0.21,NA,5.8,7.53,5,6.04,2.05,19.1,2.9,4.5,1.46,0.3,14,0.45,0.07,5.76,1.24,18.1,0.7,12.4,1.52,NA,534,40,9474,372,28,8910,4001,157,46,341,113,74,447736,1672,1585,5.68,8.92
2007190951,"17/11/07",-28.1765,115.702,"WA",6882563.977,372579.8315,50,NA,NA,"2007190951001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.042,NA,2.4,5e-04,14,136,0.7,0.08,3300,0.06,29.6,4.7,109,0.43,13.8,0.5,0.4,0.5,38300,6.33,1.6,0.1,0.3,0.005,0.3,0.02,31200,17.5,11.8,0.05,30200,356,0.44,500,0.1,9.99,8.8,8.63,3.3,15.8,0.03,15.1,0.1,1.8,0.45,18.3,0.025,0.4,0.01,9,0.02,0.05,0.9,126,0.05,5.47,24.9,9.8,NA,NA,5e-04,NA,2.2,616.9,NA,0.16,NA,23.35,4.8,78.2,0.97,16.4,1.68,0.82,0.355,9.8,1.47,0.3,6.23,0.29,14.14,0.13,1,5.5,9.09,14.9,13.12,2.66,45.8,NA,6.7,1.45,0.6,73.9,0.44,0.25,9.99,1.63,79.3,0.8,8.2,0.9,17.8,252.3,200,47102,2673,73,30375,10725,3033,240,5943,166,125,374243,2739,31309,6.66,57.15
2007190952,"26/01/08",-31.5839,127.66,"WA",6504905.557,372856.3065,52,NA,NA,"2007190952001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.06,34600,1.9,5e-05,13,116,1,0.26,29700,0.18,50.5,11.4,84.2,2.61,23.6,2.8,1.3,1,36300,13.4,4.2,0.1,0.1,0.01,0.5,0.05,14600,23.7,19.5,0.2,11300,695,0.23,800,0.2,20.1,33.2,16.3,5.5,45.1,0.14,11,0.1,3.9,1.5,45.8,0.025,0.7,0.07,7.3,0.31,0.2,0.2,44,0.05,15.5,71.1,7,NA,NA,6e-04,NA,2.5,223.8,1.4,0.33,0.18,59.79,13.4,99.5,4.01,27.9,4.23,2.35,0.964,16.5,4.29,0.5,6.31,0.84,28.58,0.34,0.6,10.3,22.96,38.3,18.67,6.34,75,0.8,12.7,4.99,1.9,76.8,0.82,0.76,12.24,1.22,59.8,1.4,24.9,2.4,69.6,250.5,240,73091,35821,48,39089,19474,14279,689,1781,358,224,263464,4243,133080,8.6,142.05
2007190953,"12/11/07",-30.938,116.0506,"WA",6576882.854,409303.9634,50,NA,NA,"2007190953001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.041,5000,0.7,3e-04,6,25.5,0.2,0.03,1100,0.04,17.1,2.7,23.4,0.19,5.78,0.7,0.3,0.3,10000,2.48,1,0.05,0.05,0.005,0.1,0.01,600,8.3,2.6,0.05,800,72,0.17,110,0.1,5.55,4.7,4.96,1.7,5.2,0.01,2.6,0.03,1.1,0.24,5.8,0.025,0.3,0.04,4,0.03,0.05,0.6,30,0.05,3.29,9.6,2,NA,NA,NA,NA,0.8,476.9,NA,0.07,NA,17.06,3,40.5,0.57,7.9,1.44,0.66,0.258,6.7,1.02,0.3,5.58,0.24,8.67,0.12,0.5,4.9,5.77,13.2,8.1,1.67,49,NA,4,0.82,0.4,63.1,0.42,0.2,5.27,1.1,32.6,0.8,6.6,0.79,5.6,231,120,33955,2166,79,11092,13622,838,77,8102,109,90,404993,2122,17330,5.9,38.75
2007190954,"04/07/07",-33.518,116.8065,"WA",6291268.378,482030.3873,50,NA,NA,"2007190954001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.043,8000,0.7,0.0013,6,29.4,0.4,0.05,900,0.06,57,2.7,11,0.17,4.43,1.6,0.6,0.7,11200,3.54,2.9,0.05,0.05,0.005,0.3,0.01,500,28.6,3.3,0.05,400,192,0.26,80,0.4,16.9,3.6,14.6,5.2,7.9,0.01,2.4,0.01,2.9,0.46,6.2,0.025,0.5,0.01,11.3,0.03,0.05,0.8,39,0.05,7.81,13.3,4.1,NA,NA,5e-04,NA,NA,654.3,NA,0.1,0.14,63.59,3.8,23.7,0.79,7.2,3.44,1.89,0.711,9.4,3.23,0.2,14.4,0.66,31.82,0.31,1.1,19.3,19.15,14,28.36,5.91,99.1,NA,6.5,3.62,1,62.2,1.74,0.6,19.82,3.26,60,1,19.4,2.13,9,562.4,100,44911,1437,52,14464,23542,440,263,5319,122,80,378220,7054,33724,5.045,19.94
2007190959,"13/11/07",-30.3002,115.1967,"WA",6646572.17,326587.5906,50,NA,NA,"2007190959001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.012,3100,0.05,5e-05,0.5,84.1,0.4,0.1,1200,0.1,35.5,3.9,14.3,0.35,11,1.4,0.5,0.5,9300,1.19,2,0.05,0.05,0.04,0.3,0.01,500,19.7,1.7,0.05,300,298,0.17,140,0.3,14.4,5,6.65,3.4,6.1,0.2,1.3,0.07,2.7,0.53,13,0.025,0.3,0.02,6.2,0.05,0.05,0.6,12,0.05,4.72,17.7,1.4,0.001,NA,NA,NA,1.4,698.7,NA,0.18,NA,60.58,5.6,41.3,1.36,10.1,3.33,1.918,0.8403,6,3.654,0.49,10.48,0.646,31.36,0.314,1.1,12.4,25.46,9.2,18.88,6.79,58,NA,5.1,5.06,1.1,74.4,0.71,0.599,13.32,2.12,29.5,0.8,20.6,2.112,15.2,403.8,120,29609,1022,44,15897,14286,482,341,727,175,134,389629,3758,59441,5.46,26.4
2007190962,"15/06/08",-17.0783,124.0675,"WA",8111472.217,613586.3402,51,"Duplicate.2",2007190197,"2007190962001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.007,2100,0.4,2e-04,0.5,7.9,0.1,0.04,300,0.005,10.1,1.3,21.8,0.37,6,0.5,0.2,0.2,5000,0.92,0.6,0.05,0.05,0.02,0.1,0.01,300,5.9,3,0.05,100,60,0.16,110,0.1,5.35,2.7,1.93,1.2,4.4,0.21,0.05,0.04,1,0.41,2.3,0.025,0.05,0.03,1.9,0.03,0.05,0.1,14,0.05,2.09,14.6,0.6,0.001,NA,NA,NA,1.7,47.2,NA,0.09,NA,14.05,1.5,32.1,0.68,3.9,1.095,0.85,0.2114,2.1,1.163,0.42,5.91,0.262,7.58,0.128,0.5,3.3,6.57,4.8,3.39,1.73,11.4,NA,2.6,1.384,0.4,7.2,0.21,0.209,3.83,0.79,20.5,0.5,8.1,0.987,2.6,233,40,8130,322,20,9547,1386,30,77,111,92,31,447760,1055,8305,5.67,5.37
2007190966,"16/06/08",-17.3467,124.3674,"WA",8081573.635,645291.6296,51,NA,NA,"2007190966001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.037,19600,3.8,5e-04,0.5,150,1.1,0.27,4200,0.06,74.2,12,37.5,3.68,57.9,3.5,1.5,1,32600,6.91,4.7,0.1,0.05,0.02,0.8,0.01,4900,43.2,20.4,0.2,3700,500,0.22,180,0.8,28.8,21,15.1,7.1,58.9,0.38,7.6,0.09,5.7,1.59,24.5,0.025,0.6,0.01,12.5,0.32,0.2,2.9,46,0.05,14.7,60.5,3.4,0.001,NA,5e-04,NA,5.3,571.8,2.4,0.42,NA,88.32,16.6,52.2,7.76,29.3,5.656,3.34,1.29,18.4,6.061,0.48,7.36,1.142,45.1,0.527,0.5,13.5,37.07,23.6,24.65,9.81,163.2,NA,12.8,7.613,3.5,87.6,0.98,1.049,18.11,4.79,73.2,2,35.1,3.257,61.5,258.7,480,71937,7669,66,39194,23641,5698,620,5475,349,68,310190,4291,78844,6.34,16.22
2007190973,"06/03/08",-28.3625,119.5887,"WA",6859916.571,753718.3684,50,NA,NA,"2007190973001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.006,13000,2.5,0.0021,0.5,25.8,0.5,0.28,800,0.08,25.7,8.5,116,0.58,24.6,1.6,0.7,0.5,34800,6.27,2.1,0.05,0.2,0.02,0.3,0.03,1500,11.2,4.6,0.05,800,442,1.16,110,0.1,11.4,19.2,10.5,2.9,13.9,0.14,7.3,0.2,2.2,1.17,6,0.025,0.3,0.01,8.8,0.13,0.1,1.3,81,0.05,6.98,47,7.4,0.002,0.001,0.0013,NA,4,315.5,1.4,0.28,NA,32.82,10.8,166,2,28.9,1.993,1.213,0.5004,14.4,2.294,0.38,3.86,0.394,17.54,0.159,1.8,7.2,10.18,41.5,16.71,3.36,58.1,NA,8.1,1.481,1.3,33.9,0.62,0.323,10.75,2.1,82.8,0.8,13.2,1.374,40.1,139.7,140,60208,922,38,37530,10658,1363,434,1091,271,63,358412,3230,40894,8.03,60.9
2007190975,"29/03/08",-29.3822,126.2921,"WA",6746620.037,237175.7145,52,NA,NA,"2007190975001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,6300,0.7,5e-05,0.5,17.6,0.3,0.14,2300,0.09,12.5,2.3,19.9,0.21,19.5,0.7,0.3,0.2,11300,1.99,1,0.05,0.05,0.01,0.1,0.01,1700,6.3,3.3,0.05,800,174,0.09,5,0.2,5.57,8.5,4.28,1.5,6.3,0.13,2.2,0.03,1.1,0.51,8.3,0.025,0.1,0.01,2.7,0.05,0.05,0.2,22,0.05,3.52,27.8,2.7,0.001,NA,NA,NA,1.3,345.6,NA,0.1,NA,17.83,2.7,33.5,1.03,5.1,1.215,0.769,0.3075,4.7,1.208,0.37,5.08,0.231,8.99,0.078,NA,4.3,4.29,10.8,11.23,1.88,48.8,NA,2.7,0.406,0.5,42.9,0.32,0.18,5.04,0.61,21.4,NA,8,0.874,8.4,198.6,60,22495,2151,29,13163,11846,1061,178,831,157,57,424404,1546,6940,8.58,47.5
2007190976,"28/02/08",-25.0453,117.5865,"WA",7229908.042,559162.4946,50,NA,NA,"2007190976001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.03,22600,5.2,5e-04,0.5,88.6,0.9,0.38,2500,0.18,53,18.8,81.6,1.35,48.2,3.1,1.4,1,65200,9.98,4.1,0.1,0.3,0.04,0.5,0.05,5000,21.8,8.7,0.2,3900,1080,0.44,120,0.1,23.9,29.7,15.2,6,37,0.28,12.5,0.18,4.6,1.61,21.9,0.025,0.5,0.01,10.5,0.21,0.2,1.3,118,0.05,15.2,98.3,14,0.001,0.001,0.0013,NA,8.4,337.2,2.1,0.79,0.15,76.02,23.2,135.3,6.02,50.4,4.798,2.829,1.3232,21,5.411,0.97,6.15,0.96,38.4,0.382,1.3,14.8,29.4,39.9,24.14,7.98,113.8,1.8,17.1,5.586,2.6,54.7,1.1,0.859,16.37,2.79,150.2,0.4,32.1,2.901,94.7,231,480,88277,2752,19,64932,15764,8062,1092,1350,611,154,283889,6245,80982,7.67,25.7
2007190984,"16/11/07",-27.5315,115.2179,"WA",6953428.635,324011.0973,50,"Duplicate.2",2007190039,"2007190984001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,5300,1.7,5e-05,0.5,202,0.3,0.09,500,0.02,17.9,3.3,43.1,0.34,7.17,0.8,0.4,0.3,14100,3.03,0.9,0.05,0.05,0.03,0.2,0.01,1100,8.9,2.9,0.05,600,188,0.36,190,0.05,6.79,7.6,5.9,1.9,7.4,0.14,2.1,0.1,1.2,0.69,9.5,0.025,0.2,0.01,5.5,0.05,0.2,1.1,35,0.05,3.74,13.7,5.3,0.001,NA,5e-04,NA,2.1,679.8,1.1,0.13,NA,24.13,3.7,53.1,0.73,8.6,1.436,0.949,0.3277,5.8,1.417,0.41,9.23,0.3,11.63,0.158,0.7,6.2,8.77,11.5,12.7,2.32,38.5,NA,4,1.317,0.3,39,0.42,0.219,7.98,1.99,42.7,0.3,9.7,1.106,13.5,359.8,20,26153,1208,25,17289,10003,754,209,2471,188,124,410887,1882,23996,7.21,10.3
2007190989,"29/02/08",-25.1472,116.9328,"WA",7218751.157,493226.9679,50,"Duplicate.2",2007190342,"2007190989001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.041,5500,2.8,0.0015,0.5,64.4,0.8,0.29,1200,0.15,47.2,13.4,64,1.09,22.7,2.2,1,0.7,27700,4.06,3.4,0.05,0.05,0.07,0.4,0.03,2000,19.9,2.7,0.2,1400,762,1,50,0.3,16.1,14.7,13.1,5,23.7,0.33,5.1,0.16,3.6,0.74,7.7,0.025,0.4,0.06,8.4,0.14,0.1,1.4,74,0.2,12.5,41.1,2.5,0.001,0.001,9e-04,NA,5.3,422.2,1.9,0.34,0.1,80.05,18.7,116.4,4.3,34,4.02,2.42,1.057,18.1,4.88,0.8,6.47,0.86,39.59,0.31,1.2,11.6,30.8,28.1,26.1,8.47,96,1,14.1,6.16,1.8,42.9,0.89,0.78,18.5,3.36,115.8,1.3,28,2.37,61.7,255.8,280,66448,1508,29,49231,14834,3304,960,2263,428,113,329984,4681,58870,5.585,18.215
2007190997,"29/03/08",-29.7178,125.2564,"WA",6710352.762,718266.5483,51,NA,NA,"2007190997001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.035,10300,1.1,5e-05,1,43.1,0.7,0.11,39100,0.09,39.1,4.7,32.6,0.21,6.92,1.6,0.8,0.5,12000,2.99,2.2,0.05,0.05,0.04,0.4,0.01,3400,23.6,4.1,0.1,3200,226,0.27,100,0.1,12.5,8.3,6.72,3.7,7.4,0.25,3.2,0.06,2.5,0.74,39.5,0.025,0.2,0.09,5,0.08,0.1,0.1,30,0.05,9.14,12.7,2.4,0.001,NA,5e-04,NA,2.3,230.7,1.7,0.14,NA,32.77,6.3,55.9,1.86,10.5,2.15,1.37,0.588,7.7,2.29,0.4,5.64,0.46,16.37,0.19,0.5,5.8,13.5,19.6,12.19,3.58,46.6,NA,6,2.73,0.8,52.6,0.45,0.41,7.7,0.79,38.3,0.6,15.1,1.34,31.9,231.1,80,36347,28781,5,19352,10351,5988,310,861,183,141,349176,2301,87572,8.24,83
2007191003,"04/05/08",-22.7286,115.6984,"WA",7485936.964,366336.7387,50,NA,NA,"2007191003001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.011,9600,3.9,0.0012,0.5,62.6,1.6,0.21,5000,0.11,40.1,9.1,35.1,1.83,16.5,1.3,0.6,0.4,26500,3.24,1.8,0.05,0.05,0.005,0.3,0.01,2500,26.8,5.9,0.05,4000,270,1.09,40,0.3,13.3,15.5,8.1,4,19.3,0.16,4.4,0.15,2.4,0.41,16.1,0.025,0.2,0.09,6.1,0.16,0.05,0.9,59,0.1,6.72,10.7,3.1,0.001,0.001,5e-04,NA,5.5,313.7,2.5,0.28,0.14,53.39,11.9,56.4,4.14,21.4,3.22,2.04,0.832,10.9,3.6,0.7,6.2,0.7,28.67,0.29,1.3,10.9,22.76,21.9,19.49,6.11,99,1.2,8.9,4.48,1.5,59.5,0.91,0.66,12.56,2.59,111.1,1.5,23.5,2.1,52.4,239.9,400,44874,9270,56,40132,16461,6820,596,5394,371,160,350550,5298,45288,7.97,78.3
2007191006,"05/06/08",-22.3394,119.241,"WA",7527889.206,730805.5768,50,NA,NA,"2007191006001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.036,20500,18.8,0.0023,3,32.2,1.2,0.35,7500,0.06,51.4,22.2,92,1.41,51,2.5,1.2,0.9,91500,7.69,3.4,0.05,0.3,0.03,0.5,0.09,10400,19.1,6.3,0.2,6800,466,1.32,24800,0.2,17.1,37.3,13.2,4.5,21.9,0.92,10.7,0.24,3.8,1.92,47.8,0.025,0.4,0.15,8.2,0.28,0.2,0.9,104,0.2,15.1,48.6,13.5,0.004,0.003,0.0013,NA,23,319.8,2.6,0.46,NA,67.16,26.2,146.7,6.38,73.1,4.71,3.04,1.249,21.1,5.32,0.7,5.83,1.1,33.44,0.42,1.6,13.5,27.35,57.2,27.68,7.14,85.9,2.7,14.7,6.38,2.8,94.7,1.02,0.89,11.05,2.75,141.6,1.6,30.9,3.11,97.6,222.4,880,80665,8791,21132,80459,20254,10703,728,20291,615,11256,230377,5406,113482,7.04,17930
2007191018,"03/03/08",-25.0592,113.9713,"WA",7225202.817,799775.9515,49,NA,NA,"2007191018001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.053,7600,3.3,2e-04,6,29.7,0.5,0.18,800,0.09,41.4,9,43.4,0.74,12.4,1.6,0.7,0.6,21400,3.69,2.8,0.05,0.05,0.03,0.3,0.03,1500,19.3,7.5,0.1,1000,629,0.39,60,0.2,15.2,10.7,10.7,4.3,14.1,0.1,4.4,0.1,2.9,0.73,10.9,0.025,0.5,0.06,8.4,0.11,0.05,0.7,43,0.05,8.55,30.2,3.7,NA,NA,6e-04,NA,3,401.7,1.1,0.21,NA,51.91,10.1,53.1,1.87,14,3.19,1.61,0.654,10.6,3.01,0.4,7.86,0.58,25.08,0.25,0.7,8.4,18.95,15.3,17.73,5.3,65.4,NA,6.5,3.75,1.2,49.6,0.7,0.53,11.8,1.91,51.3,0.9,16.9,1.76,28.7,305.3,200,38872,1429,45,22661,15116,1333,604,2893,380,63,397019,2949,11262,6.33,7.635
2007191021,"31/03/08",-23.2927,113.9212,"WA",7421063.945,798809.2439,49,NA,NA,"2007191021001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.011,6300,2.6,5e-05,1,24.6,0.4,0.11,4100,0.01,18,2.8,29.1,0.65,4.82,0.6,0.3,0.2,14000,2.39,1,0.05,0.05,0.02,0.1,0.01,1500,8.6,5.5,0.05,1400,143,0.15,20,0.2,6.71,8.4,4.39,1.9,10.4,0.13,2.1,0.005,1.2,0.42,19.5,0.025,0.1,0.04,4.6,0.06,0.05,0.2,24,0.05,3.06,13,6.6,0.002,0.001,NA,NA,3.4,269,NA,0.13,NA,25.7,3.4,36.5,1.42,6.7,2.15,1.01,0.33,8.1,1.54,0.4,8.67,0.35,13.05,0.18,0.5,5.7,9.57,10.5,9.91,2.69,46.4,NA,4.5,1.54,0.6,42,0.44,0.29,5.86,1.02,31.2,0.5,9.7,1.18,16.3,341.7,180,22045,3288,42,15002,10592,1893,139,786,135,56,418580,1792,15751,8.047,37.95
2007191025,"06/03/08",-28.2627,120.0934,"WA",6870269.642,214843.8785,51,NA,NA,"2007191025001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.019,9500,1.5,1e-04,2,57.9,0.5,0.2,1000,0.07,47.2,5.8,103,0.64,13.3,1.5,0.7,0.6,26600,4.87,2.2,0.05,0.2,0.01,0.3,0.03,1900,21,4.1,0.05,1100,385,0.5,90,0.1,17.6,12,9.55,5.1,16.1,0.12,4.6,0.13,3,0.9,8.4,0.025,0.3,0.01,12.8,0.12,0.05,1.9,45,0.05,7.69,31.2,9.3,0.001,0.001,5e-04,NA,2.1,481.5,NA,0.27,NA,48.97,6.8,111.9,1.6,15.8,2.94,1.38,0.64,12.5,2.56,0.4,5.74,0.52,24.33,0.22,1,9.9,17.02,19.4,18.76,4.94,79.6,NA,6.7,3.27,1.3,45.2,0.78,0.46,13.93,3.14,50.1,0.8,14,1.52,37.5,214.3,200,46605,1072,38,26703,16104,1393,341,1543,305,87,375958,3494,36614,6.64,18.18
2007191027,"12/12/07",-32.3449,121.7061,"WA",6420598.061,378239.4793,51,"Duplicate.2",2007190434,"2007191027001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.01,26000,1.9,6e-04,8,70.4,1.2,0.11,18600,0.03,48.4,8.5,94,1.47,17.3,2,0.9,0.7,20600,7.58,2.7,0.1,0.1,0.03,0.4,0.03,6700,21.5,32.7,0.05,3800,298,0.1,1160,0.2,19.1,55.7,9.94,5.4,34.4,0.05,7.4,0.05,3.5,0.79,43.2,0.025,0.4,0.01,8.7,0.17,0.1,0.3,27,0.05,10.3,25.4,6.4,0.001,NA,9e-04,NA,1.6,251.1,1.4,0.11,NA,35.06,7.3,93.8,1.49,14.6,2.28,1.06,0.543,10.2,2.26,0.3,2.19,0.39,17.6,0.15,0.4,4,14.32,40,12.92,3.99,51.1,NA,6.5,2.49,0.4,80.8,0.34,0.37,9.92,0.88,26.9,0.7,11.5,1.04,23.8,81.8,200,43974,12936,736,17338,11439,3763,209,3947,122,319,368928,1708,54624,7.86,870.5
2007191032,"15/06/08",-16.7534,123.9947,"WA",8147459.458,606021.05,51,NA,NA,"2007191032001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,7000,1.7,5e-05,0.5,60.6,0.4,0.12,2100,0.02,36,5.3,9.8,1.43,6.95,1.6,0.7,0.4,11800,3.21,2.1,0.05,0.05,0.02,0.3,0.01,1600,17.7,3.7,0.05,1200,311,0.11,100,0.6,12.9,4,6.82,3.9,28.4,0.11,2.7,0.05,2.4,0.81,15,0.025,0.3,0.01,5.2,0.16,0.05,1.4,17,0.05,8.84,24.9,1.2,0.001,NA,NA,NA,4.4,719.7,1.5,0.2,NA,57.04,6.6,23.2,2.89,5.4,3.795,2.141,0.5356,8.7,3.608,0.39,14.8,0.652,29.01,0.307,NA,9.9,19.26,9.9,17.37,5.77,110.2,NA,5.3,3.519,1.5,61.2,0.91,0.547,15.74,3.19,26.9,NA,22.9,2.353,16.1,587.1,260,44292,4145,58,17786,26845,1658,395,5883,192,71,374028,3614,33941,6.42,24.3
2007191042,"20/01/08",-32.6417,120.5777,"WA",6385841.432,272780.131,51,NA,NA,"2007191042001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,3200,0.05,5e-05,0.5,7.6,0.1,0.01,800,0.02,3.36,0.6,7.1,0.16,1.38,0.2,0.05,0.05,2500,0.93,0.2,0.05,0.05,0.005,0.05,0.01,400,1.8,2.6,0.05,200,30,0.005,100,0.05,1.4,3,1.58,0.4,2.9,0.02,1.2,0.005,0.2,0.22,5.4,0.025,0.05,0.01,0.7,0.01,0.05,0.2,5,0.05,0.72,19.8,1,0.001,NA,NA,NA,NA,61.5,NA,0.06,NA,4.37,0.9,21,0.18,2.1,0.295,0.153,0.0455,1.8,0.265,NA,2.16,NA,2.46,NA,1,1.7,1.76,11.4,1.82,0.43,4.3,NA,NA,NA,NA,9.7,0.08,NA,1.27,0.24,5.6,0.2,2.2,0.183,NA,91.4,60,6823,901,31,12624,955,193,101,430,57,49,448283,785,4879,6.32,21.9
2007191043,"14/06/08",-17.7382,123.6448,"WA",8038661.405,568361.4193,51,NA,NA,"2007191043001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.02,19800,3.1,5e-05,0.5,158,0.9,0.26,4900,0.06,53.2,14.3,37.9,2.17,29.6,2.8,1.3,0.8,34200,7.85,3.9,0.05,0.05,0.01,0.5,0.03,3000,26.6,13.6,0.1,4100,507,0.16,100,0.3,21.8,21.6,14.6,6.2,38.2,0.22,8.2,0.07,4.3,1.32,25.1,0.025,0.5,0.01,7.7,0.21,0.2,1.8,64,0.05,13.4,59.1,3.8,0.002,0.001,NA,NA,6.1,482.7,1.2,0.38,NA,76.39,16.8,65,5.73,27.8,5.381,3.255,1.1124,16.5,5.708,0.59,11.33,1.057,39.62,0.416,0.6,14.3,31.82,27.4,21.02,8.38,122.8,NA,12.3,6.004,3,65.5,1.17,0.911,15.07,3.37,89.6,1.9,34.7,3.326,54.6,433,420,65803,5282,54,39138,18669,5934,542,3487,436,106,323259,4800,73088,6.82,22.7
2007191047,"08/12/07",-30.5294,121.2026,"WA",6621176.206,327558.6537,51,NA,NA,"2007191047001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.019,27500,7.9,0.0046,0.5,87.4,0.6,0.41,3400,0.25,36.1,25.8,670,1,55.1,3.2,1.6,0.9,134000,14.3,3.5,0.1,0.3,0.04,0.6,0.08,2900,18.4,9.7,0.2,4700,1030,0.45,390,0.05,16.1,130,17,4.5,18,0.54,22.4,0.33,3.5,1.21,20.7,0.025,0.5,0.03,8,0.14,0.2,1.1,283,0.05,14.4,61.5,17.3,0.007,0.003,0.0063,NA,15,209.6,NA,0.4,NA,43.89,34.2,1127.9,1.99,64.7,3.835,2.362,1.0114,21.1,4.019,0.55,4.23,0.774,23.22,0.317,1.3,7.4,19.87,148.1,19.41,5.06,36.9,1.2,26.8,3.889,1.2,41.6,0.53,0.688,10.66,1.51,335.1,2.3,23.8,2.344,73.1,158.5,60,72800,4545,55,146175,6790,8201,1270,2374,288,203,244707,5879,85680,8.02,55
2007191057,"05/03/08",-29.7548,119.7375,"WA",6705244.224,764723.6668,50,NA,NA,"2007191057001 Coarse","lt.2.mm","TOS","TOS.lt.2.mm",0.001,2800,1,0.0012,0.5,4.5,0.3,0.08,50,0.005,9.08,1.6,54.5,0.11,5.14,0.3,0.2,0.1,8600,1.59,0.5,0.05,0.05,0.005,0.05,0.01,300,3.9,1.2,0.05,200,33,0.31,5,0.1,2.5,3.2,3.71,0.8,2.9,0.08,2.7,0.17,0.6,63.2,3.3,0.025,0.05,0.06,3.1,0.03,0.05,0.7,23,0.05,1.58,20.3,2.3,0.001,NA,NA,NA,2.5,129.8,NA,0.14,NA,12.77,4.3,101.4,1.39,11.7,0.86,0.59,0.217,6.9,0.91,0.5,2.77,0.18,6.82,0.09,0.5,5.1,4.81,23.4,10.78,1.28,35.5,1.3,5,0.95,0.4,16.8,0.56,NA,7.17,1.42,32.4,0.7,6,0.71,8.6,103.4,60,32653,893,23,17800,5221,778,93,846,144,78,407961,1636,26578,6.245,16.34
